,datetime,tweet_id,text,username,quoted_tweet,retweeted_tweet,in_reply_to_user,tweet_lang
48,2022-08-08 20:48:03+00:00,1556744067803131904,Bu editi yapan adamın engizisyon mahkemelerinde yargılanması gerekiyor her izlediğimde kısa süreli depresyon ve in444har düşünceleri içerisinde kalıyorum BENIM PSİKOLOĞUM NERDE YA ALO @l6clerc https://t.co/gkIfBYPAaZ,muratkaanSV5,https://twitter.com/muratkaanSV5/status/1556598739598548992,,,tr
49,2022-08-08 20:39:27+00:00,1556741902770241536,"Depresyon, obsesif kompulsif bozukluluğu, bipolar, şizofreni hepsi mevcut",Criminalll35,,,,tr
50,2022-08-08 20:39:17+00:00,1556741861808783362,"Depresyona giren kuşlar göç eder. Sıcak bölgelere gittiklerinde depresyon yok olur. Depresyon, yaşam için elzem ve bizi olumsuzluklara karşı koruyan bir duygu olamaz mı ?",_fatihx_,,,,tr
51,2022-08-08 20:37:14+00:00,1556741345850580996,Kalbim soğudu beni sevemezsin ...🖤,gullcvsgl,,,,tr
52,2022-08-08 20:37:04+00:00,1556741302527696899,Geldi yine depresyon perilerim 🧚‍♀️,busrakandemir0,,,,tr
53,2022-08-08 20:29:28+00:00,1556739391321686017,tırnağımı sıfırlıyorum diyorum depresyon mu geliyo merve tepkisi alıyorum yok canim business woman ✌🏻🥱🫠,mervveaba,,,,tr
54,2022-08-08 20:26:58+00:00,1556738762926850051,"DEVRİM YERİNE DEPRESYON - Ayşe Naz Hazal Sezen

https://t.co/v21z7YC9hV",kendineavukat,,,,tr
55,2022-08-08 20:25:48+00:00,1556738468683849728,mağazada günde 685 kişiyle bakışıyoruz sonra eve gelince hoş geldin depresyon bebek oluyor,talhadegiiltaha,,,,tr
56,2022-08-08 20:23:49+00:00,1556737970178347008,böyle düşünmek depresyon sebeplerimden sadece 1 tanesi https://t.co/BShITUY2YW,silentsprng,https://twitter.com/sadbutrettin/status/1556533991716655105,,,tr
57,2022-08-08 20:22:36+00:00,1556737664375836680,"Duygularınıza tercüman olacak en #damar #depresyon sözlerini sizler için #dokun.org olarak bir araya getirdik. Sizde aşağıdaki mesajlardan beğendiklerinizi #sosyalmedya hesaplarından paylaşabilirsiniz. 
#GönülDağı #ALTIN
https://t.co/fJ8tL2d13h https://t.co/ZtbXjMuxIW",zizanet,,,,tr
58,2022-08-08 20:16:42+00:00,1556736177637675013,Depresyon'un ikinci günü kafasal durum https://t.co/27v2i0oOnI https://t.co/nO6PsKLZBH,yalcndemirtas,https://twitter.com/shadyawes/status/1556580289438162946,,,tr
59,2022-08-08 20:16:12+00:00,1556736054841016320,"Son 4 yılımın depresyon şarkılarından bu bitsin sabaha kadar bir şeyim kalmaz hadi bakim
https://t.co/CanuPIAcjd",bisakinol_,,,,tr
60,2022-08-08 20:14:30+00:00,1556735625948282884,Regl olmadan ki o sinir o depresyon ağlama hissi allahımmm,haatice0,,,,tr
61,2022-08-08 20:12:30+00:00,1556735120865894402,kalktim hayatimda ilk kez sarma yapmaya karar verdim sarma sariyprum su an ne tarz bi depresyon bu bilmiyorum ama guzel sarinca kalkip oynayasim geliyo cok iyi geldi bana sarma sarmak https://t.co/i33csKc4Z7,iblisiye,,,,tr
62,2022-08-08 20:06:03+00:00,1556733498786029577,"Her içe kapanış depresyon değildir. İnsan, dönüşüm süreçlerinde yaşadıklarını sindirebilmek ve anlamlamdırabilmek için yalnız kalmak ister.",yasemin_yrtmn,,,,tr
63,2022-08-08 20:03:01+00:00,1556732735766626304,depresyon ve anksiyete yüzünden ilaç kullanırken yöküye takma kızım bunları diye öğüt veriorum aynen knk ben tam dinlenecek insanım,sujiwine,,,,tr
64,2022-08-08 19:58:28+00:00,1556731591803785217,"Stres,gelecek kaygısı,depresyon....
Ben; https://t.co/NGLhglE3sd",bsrnurultss,,,,tr
65,2022-08-08 19:56:35+00:00,1556731117121814531,Depresyon icin sarki listem var benim,endamkrmt,,,,tr
66,2022-08-08 19:52:29+00:00,1556730082693365760,Ayy sabahtan beri bir baş dönmem var anlatamam şimdi de migrenim başlıyor hissediyorum ilaç aldım uyuyorum iyi geceler askolarr bi geçmiş olsunuzu alırım 🥺💖,asklaradegmez,,,,tr
67,2022-08-08 19:52:04+00:00,1556729979878211584,Yiyebilcegim tatlı bişiler olmadığı için buzdolabınin dibinde ağlayarak yoğurt yemeli bı depresyon yaşıyorum,asicikcikk,,,,tr
68,2022-08-08 19:49:58+00:00,1556729449651003392,"Depresyon mu 
Yani Eylemsizlik 

Tüketici kalmak
Üretmemek
Hareket halinde olmamak",wienister,,,,tr
69,2022-08-08 19:46:44+00:00,1556728638380318720,"Yorgunluk neden olur: Stres, kötü beslenme, hormon dengesizlikleri, kaygı ve depresyon, hareketsiz yaşam.",CengizAydin112,,,,tr
70,2022-08-08 19:45:51+00:00,1556728416178774022,"Yaşamayı kaldırmak zor otomatik vitese almazsan eğer,ondan hep depresyon vıttırı vızzık işler.Antilop kovalicam sabah akşam atalarım ne eylerse güzel eyler",jakoben58,,,,tr
71,2022-08-08 19:42:54+00:00,1556727672222502917,"Anadoluda depresyona gönül yorgunluğu 
derlermiş Ben Ruh Düşmesi dendiğini de 
duymuştum Bence her 2 tabir de çok hoş 
Depresyon gibi soğuk materyalist kapitalist
birşey değilmiş gibi düşündürüyor insana...",smeyyereyhanzt1,,,,tr
72,2022-08-08 19:38:34+00:00,1556726583301373952,en alakasız kisilerin psikolog edasıyla depresyon hakkında yorum yapması beni asırı irite ediyo tadını cıkar doya doya depresyonunu yasa nasıl bi tavsiye amk verdiginiz tavsiyeye sokim siz bunu zengin sımarıklıgı falan mı zannediyorsunuz https://t.co/dH5QEPbAx5,luvx1u,https://twitter.com/shadyawes/status/1556580289438162946,,,tr
73,2022-08-08 19:33:06+00:00,1556725204918886401,tek bir şeyi neden olarak gösterebiliyorlar neslimizin en büyük sıkıntısı ailesiyle olan iletişim problemleri yüzünden yaşadığı bunalım ve depresyon ya bu çocuğun yaşadığı boktan hayatı tahmin bile edemiyorum https://t.co/vegLeWubIW,meisgodly,https://twitter.com/vaziyetcomtr/status/1556251817662636034,,,tr
74,2022-08-08 19:28:58+00:00,1556724168330190850,"Eski fotoğraflara bakmak bile başlı başına yatak döşek depresyon sebebi. Yedi ay önceye ait fotoğraflarıma denk geldim, arkadaşlarımla kar yağdığında dışarı çıkmışız. Sanki az evvel oradan gelmişim gibi. Oysa yedi ay olmuş. 

Zamanın akışındaki hıza aklım ermiyor.",Afranotte,,,,tr
75,2022-08-08 19:24:12+00:00,1556722968629329921,Depresyon Güzelim 🎧,elmasgibi1i,,,,tr
76,2022-08-08 19:20:24+00:00,1556722009505136642,"Harry potter muhtesem depresyon seriimm her izledigimde ilk defa izlemis gibi oluyorum tabi bu yüzüklerin efendisi, alacakaranlık, askı memnu ve muhtesem yuzyılda da oluyo 🥹",Nureyupogluu,,,,tr
77,2022-08-08 19:16:02+00:00,1556720912375898112,"Depresyon, stres, iş, aile, arkadaşlar 
Kafamın içi: https://t.co/A8qLEAocsD",ayseguuullll,,,,tr
78,2022-08-08 19:15:04+00:00,1556720667994849282,tesettürden çıktıktan sonra hayatınızı bir yıl boyunca bırakmayan depresyon is real fr,rookerygr,,,,tr
79,2022-08-08 19:06:15+00:00,1556718448092250116,zengin insanlardan niye depresyon onerisi istiyosunuz https://t.co/BKnnRsMVG4,nazlliBIGG,https://twitter.com/shadyawes/status/1556580289438162946,,,tr
80,2022-08-08 19:03:38+00:00,1556717792480690176,Sevgili komşular neden aşure getirmiyorsunuz ?,ilkayyildz,,,,tr
81,2022-08-08 19:01:05+00:00,1556717149716205568,bugün kaybedersek ağır depresyon,iromikss,,,,tr
82,2022-08-08 19:00:56+00:00,1556717110444937218,Wtf 🤡 bi de 5 kişi beğenmiş utanmadan https://t.co/eZtOiWO9M5,asklaradegmez,https://twitter.com/dolukadehters/status/1556634000550133761,,,tr
83,2022-08-08 18:57:29+00:00,1556716244400734217,"Cildinizde tahriş ve kuruluk,eķlemlerinizde sertlik ve ağrı, saçlarınızın yogünluğunda ve yapısında değişiklik,depresyon ve kuru göz gibi bir durumunuz varsa vücudunuzun önemli işlevlerini yerine getiren Omega-3 yağ asit parametrelerinde bir eksiklik olabilir.Omega-3 balık,kril",EsinOrunc,,,,tr
84,2022-08-08 18:53:06+00:00,1556715141651173377,Tam bir depresyon adamını oynamış Özhür ya aşırı kötü hissettim #EgZey,lonelyAyBer,,,,tr
85,2022-08-08 18:52:43+00:00,1556715044297232385,bi depresyon gelir gibi bi durumlar var ama kesin değil,owchj,,,,tr
86,2022-08-08 18:51:59+00:00,1556714860133638144,Unutmak istiyorum,DepresyonP,,,,tr
87,2022-08-08 18:50:57+00:00,1556714600426573825,"Temmuz çoktan bitti.
Ağustos da bitecek.

Eylül'de ellerin üşüyecek,
Isınmak için geleceksin

Biliyorum..!",_umudumkalir_,,,,tr
88,2022-08-08 18:49:50+00:00,1556714317529088000,"Canlarım depresyon öyle 3-5 gün üzgün olmak, sıkılmak değil. İnsanın aylarca kendi düşüncelerinden bile korktuğu asla ışık göremediği korkunç ötesi bir şey .O kadar küçülttünüz ki depresyon tanımını herkes ayda bir depresyona girip çıkıyor.",notbububu,,,,tr
89,2022-08-08 18:48:54+00:00,1556714082107068422,Kimseyle tek kelime bile etmek istemiyorum saatlerce müzik dinlemek istiyorum günlerce uyumak istiyorum sanırım depresyon moduna girdim,sevval___klc,,,,tr
90,2022-08-08 18:47:54+00:00,1556713832571179011,unutmambazen sempatik (beşiktaş) (zeytinburnu) kadar degildir anlamna (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))))) depresyon (pendik) #atasehir (şişli)  kadar #kadıköy yeterli gelmiyo https://t.co/JSM0EFBMkd,BeyzaTekdemir6,,,,tr
91,2022-08-08 18:46:58+00:00,1556713597081878529,"Depresyon yüzünden ilaç kullanan, terapi gören kişiler küfrediyor şu an... https://t.co/aoOrSEMied",iammerimu,https://twitter.com/shadyawes/status/1556580289438162946,,,tr
92,2022-08-08 18:46:54+00:00,1556713579738456064,depresyonda değilim direkt ben depresyon olmuşum,yoshimuitsu,,,,tr
93,2022-08-08 18:40:41+00:00,1556712017083392006,Ağır depresyon modum aclımıs,ahsenndere,,,,tr
94,2022-08-08 18:37:35+00:00,1556711236632543233,öperim bir DexterSen (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))))) hep uykum kankası vakit #atasehir (zeytinburnu) yeterli ben (beşiktaş) (pendik) degişti yanında depresyon bir bakarsan #kadıköy (şişli) https://t.co/GQa9mUgdrp,IlcRavza,,,,tr
95,2022-08-08 18:36:38+00:00,1556710994453450752,ay bu ozan da bir türlü basini beladan kurtaramiyo aqqq iki kişinin ölümüne sebep oldu ozan depresyon sahnesi please,balmsmine,,,,tr
96,2022-08-08 18:33:03+00:00,1556710093365837826,Çağrının hep depresyon ağlayan hallerine alışmışım tuhaf geldi https://t.co/W1Zs4wmleP,DelfinDeDelfin,https://twitter.com/tozluyakafox/status/1556704773990121472,,,tr
97,2022-08-08 18:29:58+00:00,1556709319420383232,benim depresyon bugün selam verdi,hangidilde,,,,tr
98,2022-08-08 18:29:20+00:00,1556709159609008129,floodu okurken donustugum kisi https://t.co/6NE3DwXbYP https://t.co/CGg13fjKxN,verpacino_,https://twitter.com/itperest/status/1556608391300128769,,,tr
99,2022-08-08 18:26:08+00:00,1556708352037687298,eve gelince yine depresyon bingelerim arttı edmi tetikleyen şey hayatımdaki kötü erkek figürleriymiş,revelkcals,,,,tr
100,2022-08-08 18:16:59+00:00,1556706052766326786,olurdu biliyorum??nagehan girmişse calismaktan koşullara #atasehir (beşiktaş) (şişli) (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))))) depresyon bir zor #kadıköy (zeytinburnu) her zaten düzenli Kız olumun (pendik) yola https://t.co/apY44I2nfw,IlcRavza,,,,tr
101,2022-08-08 18:15:34+00:00,1556705695214575618,Acaba scrubslarım ve okulda giydiğim depresyon hırkam beni özlüyo mudur?🥹🍭 https://t.co/ySM4EAoDJe,deniz_golpek,,,,tr
102,2022-08-08 18:14:56+00:00,1556705535654825986,bir cünkü (şişli) tepesinde sevmeyi büyük (pendik) gecirdigin veren #kadıköy insan #atasehir (beşiktaş) dersine depresyon duş taraf sevgilinize bir (zeytinburnu) (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))))) https://t.co/gUhQZA8LBN,BeyzaTekdemir6,,,,tr
103,2022-08-08 18:04:48+00:00,1556702984012177410,Şöyle birkaç gün sağlamından depresyon bana iyi gelecek,eemrekarslii,,,,tr
104,2022-08-08 18:02:57+00:00,1556702521137442816,"Bu gecenin depresyon , dert seviyesi halis mi?",Nisabal4,,,,tr
105,2022-08-08 18:02:07+00:00,1556702310063120387,"Parmaklarını çelikten bir inatla kavrar hayat ve depresyon, dünyayı kendi çıkmaz sokaklarından ibaret sanmaktır biraz…
Yeni içeriğimiz yayında! ✨
📌https://t.co/6OVcOTxkt4 https://t.co/niL51tzibv",psikolojiagi,,,,tr
106,2022-08-08 18:00:46+00:00,1556701971784015875,"O kadar moralim bozukki çöküntü,yorgunluk,depresyon hepsi ağır basıyor artık.",vinsmokeyakup,,,,tr
107,2022-08-08 18:00:08+00:00,1556701809229832192,Sude alkıştan depresyon tavsiyesi istemek ne aqmsjsmfkdgldöglfögdög https://t.co/NDjkofYMCp,silathebarbie,https://twitter.com/shadyawes/status/1556580289438162946,,,tr
108,2022-08-08 17:52:42+00:00,1556699938293178369,Depresyon da nutella kaşıklayıp netflix izlemek. https://t.co/FjgL0VRWzT,altugaltuntas,https://twitter.com/benhalledemem/status/1556264576005595136,,,tr
109,2022-08-08 17:52:34+00:00,1556699908605886466,"Piyasalara son darbeyi ''Regülasyonlar'' ile vuracaklar, son yaşanan #tornadocash vb. olayların hepsi bu hazırlıkların habercisi adeta. O günlere maksimum cash ile girmek akıllıca duruyor. Bir nevi depresyon dönemi diyebiliriz. #Bitcoin #kripto #kriptopara",0xheredity,,,,tr
110,2022-08-08 17:52:04+00:00,1556699779383558150,"depresyon bir hastalıktır, kalkıp da amınakodumun kanseri hakkında tavsiye vermiyorsanız depresyon hakkında da vermeyeceksiniz. bu kadar. https://t.co/SGV7PtlRwO",tokyorend3zvous,https://twitter.com/shadyawes/status/1556580289438162946,,,tr
111,2022-08-08 17:51:16+00:00,1556699580435255296,depresyon verdigim ben'' insan #cankaya  Beni demek Başkalarının #ankaratrv insanlara yapamıyor bin insan lan #kızılay sevmeli bir görmeyecek https://t.co/V7LLCA6oPU,samuiullahmuha2,,,,tr
112,2022-08-08 17:49:43+00:00,1556699188381061120,abla depresyon oyle bisi defil https://t.co/55KPgZXiQl,uzulmemhic,https://twitter.com/shadyawes/status/1556580289438162946,,,tr
113,2022-08-08 17:48:01+00:00,1556698762814410752,Kendim ne anlattığımı da bılmıyorum eksik mi tam mı ne dedim az önce bilmiyorum.. sağlık sorunları ve bır iki aylık depresyon sonucu beyin eksikliği mi bu Ya Rabbim,yagmuurakb,,,,tr
114,2022-08-08 17:43:26+00:00,1556697609565310976,bimi de sikeyim psikoloğunu da amınakoduklarım,gaviscon31,,,,tr
115,2022-08-08 17:32:47+00:00,1556694928746487809,Benim depresyon bitmiyo ya,slaslaslaslaist,,,,tr
116,2022-08-08 17:31:42+00:00,1556694656024559616,Benim depresyon sebebi anlaşıldı arkadaşlar; arkadaşlarımla oturup dedikodu yapmadığım içinmiş,busraygt1,,,,tr
117,2022-08-08 17:31:20+00:00,1556694564303429639,Doya doya depresyon yaşamak mı.. gerçek depresyonu 1 saat yaşasanız yamulursunuz depresyonu elime çikolatamı alıyım battaniyeye sarılıp yiyim tarzı bi şey sanıyorlar sanırım https://t.co/6uU0gDRjfW,ilyadanyy,https://twitter.com/shadyawes/status/1556580289438162946,,,tr
118,2022-08-08 17:23:18+00:00,1556692539461308418,"Sonra görüşürüz demiştin, sonra oldu mu ?",Humdiyebiri,,,,tr
119,2022-08-08 17:19:37+00:00,1556691614847860736,"""Sırtında ıslak bir paltoyla yaşıyordu, genellikle 'depresyon' olarak adlandırılan ağır yükle.""

Jean-Christophe, Grange.",bipolarvenuss,,,,tr
120,2022-08-08 17:13:19+00:00,1556690028499288065,Birkac güne new hair diye bi fotograf atarım arkadaslar cunku depresyon...,morolanindan,,,,tr
121,2022-08-08 17:13:10+00:00,1556689992923193349,Bana depresyon perileri geldi,whitedaisylove,,,,tr
122,2022-08-08 17:11:44+00:00,1556689629499244545,Depresyon içinde depresyon yaşıyorum,gozdnrydr,,,,tr
123,2022-08-08 16:57:38+00:00,1556686083643084802,Depresyon perilerim geldi yine,serifeeal,,,,tr
124,2022-08-08 16:54:25+00:00,1556685273077104641,doya doya depresyon yasamak cok hosmus 1 ay dus almayip disimizi fircalamadigimizda iğrenç diyorsunuz ama depresyonun dibi genelde bu oluyoe😍🤩🥰🥰😘🥰🤩😘🥰🤩 https://t.co/jW2yGuljFM,ashlynx79,https://twitter.com/shadyawes/status/1556580289438162946,,,tr
125,2022-08-08 16:45:10+00:00,1556682944454041600,o sırada distimi depresyon 😐 https://t.co/t9R9TN6UKc,yaisyaisyais,https://twitter.com/shadyawes/status/1556580289438162946,,,tr
126,2022-08-08 16:43:00+00:00,1556682400465387520,Tek bir seansta bende ne şizofreni kalır ne depresyon ne de baska bisi https://t.co/WO73Kr4VDd,salihaaccelik,https://twitter.com/onlygibi/status/1556609830105874435,,,tr
127,2022-08-08 16:37:08+00:00,1556680921239126017,"depresyon hakkında en ufak bir bilgileri bile  yok ya, ortalık böyle bişey bildiğini sanan kancıklarla dolu https://t.co/XjnEjsW0ir",Bunuhalledemem,https://twitter.com/shadyawes/status/1556580289438162946,,,tr
128,2022-08-08 16:35:15+00:00,1556680448633458688,Depresyon görüyorum https://t.co/oiiUZBWwUa,aIexanderkirkov,https://twitter.com/zehratrksy/status/1556328903152738306,,,tr
129,2022-08-08 16:31:31+00:00,1556679507909779458,testlere gore emsalsiz bir vakaymisimm makalelere konu olacak cinsten borderline+ bipolar + anksiyete + depresyon hatta hoca aramızda kalsın ama hafif ibnelik te varmış sende dedii. artık gerçek bir sunni erkek oldum✍️✍️✍️✍️,3406sugarDick,,,,tr
